region;type registrering;drivstofftype;år;biltyper;antall;dato
1018 Søgne (-2019);Nye kjøretøy;Diesel;2020;Lastebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel;2020;Mopeder;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel;2020;Lette motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel;2020;Tunge motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel;2020;Beltemotorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel;2020;Traktorer;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel;2020;Motorredskaper;0;01.01.2020
Søgne;Nye kjøretøy;Parafin;2019;Personbiler;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Ambulanser;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Bobiler;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Busser;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Varebiler;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Kombinerte biler;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Lastebiler;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Mopeder;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Lette motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Tunge motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Beltemotorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Traktorer;0;01.01.2019
Søgne;Nye kjøretøy;Parafin;2019;Motorredskaper;0;01.01.2019
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Personbiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Ambulanser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Bobiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Busser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Varebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Kombinerte biler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Lastebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Mopeder;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Lette motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Tunge motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Beltemotorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Traktorer;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Parafin;2020;Motorredskaper;0;01.01.2020
Søgne;Nye kjøretøy;Gass;2019;Personbiler;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Ambulanser;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Bobiler;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Busser;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Varebiler;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Kombinerte biler;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Lastebiler;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Mopeder;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Lette motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Tunge motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Beltemotorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Traktorer;0;01.01.2019
Søgne;Nye kjøretøy;Gass;2019;Motorredskaper;0;01.01.2019
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Personbiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Ambulanser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Bobiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Busser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Varebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Kombinerte biler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Lastebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Mopeder;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Lette motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Tunge motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Beltemotorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Traktorer;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Gass;2020;Motorredskaper;0;01.01.2020
Søgne;Nye kjøretøy;El.;2019;Personbiler;131;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Ambulanser;0;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Bobiler;0;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Busser;0;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Varebiler;0;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Kombinerte biler;0;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Lastebiler;0;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Mopeder;0;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Lette motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Tunge motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Beltemotorsykler;0;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Traktorer;0;01.01.2019
Søgne;Nye kjøretøy;El.;2019;Motorredskaper;0;01.01.2019
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Personbiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Ambulanser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Bobiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Busser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Varebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Kombinerte biler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Lastebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Mopeder;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Lette motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Tunge motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Beltemotorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Traktorer;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;El.;2020;Motorredskaper;0;01.01.2020
Søgne;Nye kjøretøy;Hydrogen;2019;Personbiler;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Ambulanser;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Bobiler;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Busser;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Varebiler;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Kombinerte biler;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Lastebiler;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Mopeder;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Lette motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Tunge motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Beltemotorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Traktorer;0;01.01.2019
Søgne;Nye kjøretøy;Hydrogen;2019;Motorredskaper;0;01.01.2019
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Personbiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Ambulanser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Bobiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Busser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Varebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Kombinerte biler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Lastebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Mopeder;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Lette motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Tunge motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Beltemotorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Traktorer;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Hydrogen;2020;Motorredskaper;0;01.01.2020
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Personbiler;8;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Ambulanser;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Bobiler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Busser;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Varebiler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Kombinerte biler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Lastebiler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Mopeder;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Lette motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Tunge motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Beltemotorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Traktorer;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ladbar;2019;Motorredskaper;0;01.01.2019
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Personbiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Ambulanser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Bobiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Busser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Varebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Kombinerte biler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Lastebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Mopeder;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Lette motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Tunge motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Beltemotorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Traktorer;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ladbar;2020;Motorredskaper;0;01.01.2020
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Personbiler;10;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Ambulanser;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Bobiler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Busser;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Varebiler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Kombinerte biler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Lastebiler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Mopeder;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Lette motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Tunge motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Beltemotorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Traktorer;0;01.01.2019
Søgne;Nye kjøretøy;Bensin hybrid, ikke ladbar;2019;Motorredskaper;0;01.01.2019
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Personbiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Ambulanser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Bobiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Busser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Varebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Kombinerte biler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Lastebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Mopeder;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Lette motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Tunge motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Beltemotorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Traktorer;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Bensin hybrid, ikke ladbar;2020;Motorredskaper;0;01.01.2020
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Personbiler;1;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Ambulanser;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Bobiler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Busser;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Varebiler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Kombinerte biler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Lastebiler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Mopeder;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Lette motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Tunge motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Beltemotorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Traktorer;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ladbar;2019;Motorredskaper;0;01.01.2019
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Personbiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Ambulanser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Bobiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Busser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Varebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Kombinerte biler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Lastebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Mopeder;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Lette motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Tunge motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Beltemotorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Traktorer;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ladbar;2020;Motorredskaper;0;01.01.2020
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Personbiler;1;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Ambulanser;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Bobiler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Busser;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Varebiler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Kombinerte biler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Lastebiler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Mopeder;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Lette motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Tunge motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Beltemotorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Traktorer;0;01.01.2019
Søgne;Nye kjøretøy;Diesel hybrid, ikke ladbar;2019;Motorredskaper;0;01.01.2019
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Personbiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Ambulanser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Bobiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Busser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Varebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Kombinerte biler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Lastebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Mopeder;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Lette motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Tunge motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Beltemotorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Traktorer;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Diesel hybrid, ikke ladbar;2020;Motorredskaper;0;01.01.2020
Søgne;Nye kjøretøy;Annet drivstoff;2019;Personbiler;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Ambulanser;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Bobiler;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Busser;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Varebiler;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Kombinerte biler;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Lastebiler;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Mopeder;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Lette motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Tunge motorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Beltemotorsykler;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Traktorer;0;01.01.2019
Søgne;Nye kjøretøy;Annet drivstoff;2019;Motorredskaper;0;01.01.2019
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Personbiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Ambulanser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Bobiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Busser;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Varebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Kombinerte biler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Lastebiler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Mopeder;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Lette motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Tunge motorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Beltemotorsykler;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Traktorer;0;01.01.2020
1018 Søgne (-2019);Nye kjøretøy;Annet drivstoff;2020;Motorredskaper;0;01.01.2020
