Region,Type Kj�ring,Drivstofftype,�r,Statistikkvariabel,Antall,Dato
Norge,Hotellvogn,Bensin,2009,Buss,0,1/1/2009
Norge,Hotellvogn,Bensin,2009,Varebil,2,1/1/2009
Norge,Hotellvogn,Bensin,2009,Kombinert bil,0,1/1/2009
Norge,Hotellvogn,Bensin,2009,Lastebil,0,1/1/2009
Norge,Hotellvogn,Bensin,2009,Moped,0,1/1/2009
Norge,Hotellvogn,Bensin,2009,Lett motorsykkel,0,1/1/2009
Norge,Hotellvogn,Bensin,2009,Tung motorsykkel,0,1/1/2009
Norge,Hotellvogn,Bensin,2009,Beltemotorsykkel,0,1/1/2009
Norge,Hotellvogn,Bensin,2009,Traktor,0,1/1/2009
Norge,Hotellvogn,Bensin,2009,Motorredskap,0,1/1/2009
Norge,Hotellvogn,Bensin,2010,Personbil,16,1/1/2010
Norge,Hotellvogn,Bensin,2010,Ambulanse,0,1/1/2010
Norge,Hotellvogn,Bensin,2010,Buss,0,1/1/2010
Norge,Hotellvogn,Bensin,2010,Varebil,1,1/1/2010
Norge,Hotellvogn,Bensin,2010,Kombinert bil,0,1/1/2010
Norge,Hotellvogn,Bensin,2010,Lastebil,0,1/1/2010
Norge,Hotellvogn,Bensin,2010,Moped,1,1/1/2010
Norge,Hotellvogn,Bensin,2010,Lett motorsykkel,0,1/1/2010
Norge,Hotellvogn,Bensin,2010,Tung motorsykkel,0,1/1/2010
Norge,Hotellvogn,Bensin,2010,Beltemotorsykkel,0,1/1/2010
Norge,Hotellvogn,Bensin,2010,Traktor,1,1/1/2010
Norge,Hotellvogn,Bensin,2010,Motorredskap,0,1/1/2010
Norge,Hotellvogn,Bensin,2011,Personbil,14,1/1/2011
Norge,Hotellvogn,Bensin,2011,Ambulanse,0,1/1/2011
Norge,Hotellvogn,Bensin,2011,Buss,0,1/1/2011
Norge,Hotellvogn,Bensin,2011,Varebil,1,1/1/2011
Norge,Hotellvogn,Bensin,2011,Kombinert bil,0,1/1/2011
Norge,Hotellvogn,Bensin,2011,Lastebil,0,1/1/2011
Norge,Hotellvogn,Bensin,2011,Moped,1,1/1/2011
Norge,Hotellvogn,Bensin,2011,Lett motorsykkel,0,1/1/2011
Norge,Hotellvogn,Bensin,2011,Tung motorsykkel,1,1/1/2011
Norge,Hotellvogn,Bensin,2011,Beltemotorsykkel,0,1/1/2011
Norge,Hotellvogn,Bensin,2011,Traktor,1,1/1/2011
Norge,Hotellvogn,Bensin,2011,Motorredskap,0,1/1/2011
Norge,Hotellvogn,Bensin,2012,Personbil,12,1/1/2012
Norge,Hotellvogn,Bensin,2012,Ambulanse,0,1/1/2012
Norge,Hotellvogn,Bensin,2012,Buss,0,1/1/2012
Norge,Hotellvogn,Bensin,2012,Varebil,1,1/1/2012
Norge,Hotellvogn,Bensin,2012,Kombinert bil,0,1/1/2012
Norge,Hotellvogn,Bensin,2012,Lastebil,0,1/1/2012
Norge,Hotellvogn,Bensin,2012,Moped,1,1/1/2012
Norge,Hotellvogn,Bensin,2012,Lett motorsykkel,0,1/1/2012
Norge,Hotellvogn,Bensin,2012,Tung motorsykkel,1,1/1/2012
Norge,Hotellvogn,Bensin,2012,Beltemotorsykkel,0,1/1/2012
Norge,Hotellvogn,Bensin,2012,Traktor,0,1/1/2012
Norge,Hotellvogn,Bensin,2012,Motorredskap,0,1/1/2012
Norge,Hotellvogn,Bensin,2013,Personbil,12,1/1/2013
Norge,Hotellvogn,Bensin,2013,Ambulanse,0,1/1/2013
Norge,Hotellvogn,Bensin,2013,Buss,0,1/1/2013
Norge,Hotellvogn,Bensin,2013,Varebil,1,1/1/2013
Norge,Hotellvogn,Bensin,2013,Kombinert bil,0,1/1/2013
Norge,Hotellvogn,Bensin,2013,Lastebil,0,1/1/2013
Norge,Hotellvogn,Bensin,2013,Moped,1,1/1/2013
Norge,Hotellvogn,Bensin,2013,Lett motorsykkel,0,1/1/2013
Norge,Hotellvogn,Bensin,2013,Tung motorsykkel,1,1/1/2013
Norge,Hotellvogn,Bensin,2013,Beltemotorsykkel,0,1/1/2013
Norge,Hotellvogn,Bensin,2013,Traktor,0,1/1/2013
Norge,Hotellvogn,Bensin,2013,Motorredskap,0,1/1/2013
Norge,Hotellvogn,Bensin,2014,Personbil,12,1/1/2014
Norge,Hotellvogn,Bensin,2014,Ambulanse,0,1/1/2014
Norge,Hotellvogn,Bensin,2014,Buss,0,1/1/2014
Norge,Hotellvogn,Bensin,2014,Varebil,1,1/1/2014
Norge,Hotellvogn,Bensin,2014,Kombinert bil,0,1/1/2014
Norge,Hotellvogn,Bensin,2014,Lastebil,0,1/1/2014
Norge,Hotellvogn,Bensin,2014,Moped,2,1/1/2014
Norge,Hotellvogn,Bensin,2014,Lett motorsykkel,0,1/1/2014
Norge,Hotellvogn,Bensin,2014,Tung motorsykkel,1,1/1/2014
Norge,Hotellvogn,Bensin,2014,Beltemotorsykkel,0,1/1/2014
Norge,Hotellvogn,Bensin,2014,Traktor,0,1/1/2014
Norge,Hotellvogn,Bensin,2014,Motorredskap,0,1/1/2014
Norge,Hotellvogn,Bensin,2015,Personbil,11,1/1/2015
Norge,Hotellvogn,Bensin,2015,Ambulanse,0,1/1/2015
Norge,Hotellvogn,Bensin,2015,Buss,0,1/1/2015
Norge,Hotellvogn,Bensin,2015,Varebil,1,1/1/2015
Norge,Hotellvogn,Bensin,2015,Kombinert bil,0,1/1/2015
Norge,Hotellvogn,Bensin,2015,Lastebil,0,1/1/2015
Norge,Hotellvogn,Bensin,2015,Moped,2,1/1/2015
Norge,Hotellvogn,Bensin,2015,Lett motorsykkel,0,1/1/2015
Norge,Hotellvogn,Bensin,2015,Tung motorsykkel,1,1/1/2015
Norge,Hotellvogn,Bensin,2015,Beltemotorsykkel,0,1/1/2015
Norge,Hotellvogn,Bensin,2015,Traktor,0,1/1/2015
Norge,Hotellvogn,Bensin,2015,Motorredskap,0,1/1/2015
Norge,Hotellvogn,Bensin,2016,Personbil,10,1/1/2016
Norge,Hotellvogn,Bensin,2016,Ambulanse,0,1/1/2016
Norge,Hotellvogn,Bensin,2016,Buss,0,1/1/2016
Norge,Hotellvogn,Bensin,2016,Varebil,1,1/1/2016
Norge,Hotellvogn,Bensin,2016,Kombinert bil,0,1/1/2016
Norge,Hotellvogn,Bensin,2016,Lastebil,0,1/1/2016
Norge,Hotellvogn,Bensin,2016,Moped,1,1/1/2016
Norge,Hotellvogn,Bensin,2016,Lett motorsykkel,0,1/1/2016
Norge,Hotellvogn,Bensin,2016,Tung motorsykkel,1,1/1/2016
Norge,Hotellvogn,Bensin,2016,Beltemotorsykkel,0,1/1/2016
Norge,Hotellvogn,Bensin,2016,Traktor,0,1/1/2016
Norge,Hotellvogn,Bensin,2016,Motorredskap,0,1/1/2016
Norge,Hotellvogn,Bensin,2017,Personbil,6,1/1/2017
Norge,Hotellvogn,Bensin,2017,Ambulanse,0,1/1/2017
Norge,Hotellvogn,Bensin,2017,Buss,0,1/1/2017
Norge,Hotellvogn,Bensin,2017,Varebil,1,1/1/2017
Norge,Hotellvogn,Bensin,2017,Kombinert bil,0,1/1/2017
Norge,Hotellvogn,Bensin,2017,Lastebil,0,1/1/2017
Norge,Hotellvogn,Bensin,2017,Moped,1,1/1/2017
Norge,Hotellvogn,Bensin,2017,Lett motorsykkel,0,1/1/2017
Norge,Hotellvogn,Bensin,2017,Tung motorsykkel,1,1/1/2017
Norge,Hotellvogn,Bensin,2017,Beltemotorsykkel,0,1/1/2017
Norge,Hotellvogn,Bensin,2017,Traktor,0,1/1/2017
Norge,Hotellvogn,Bensin,2017,Motorredskap,0,1/1/2017
Norge,Hotellvogn,Bensin,2018,Personbil,6,1/1/2018
Norge,Hotellvogn,Bensin,2018,Ambulanse,0,1/1/2018
Norge,Hotellvogn,Bensin,2018,Buss,0,1/1/2018
Norge,Hotellvogn,Bensin,2018,Varebil,1,1/1/2018
Norge,Hotellvogn,Bensin,2018,Kombinert bil,0,1/1/2018
Norge,Hotellvogn,Bensin,2018,Lastebil,0,1/1/2018
Norge,Hotellvogn,Bensin,2018,Moped,1,1/1/2018
Norge,Hotellvogn,Bensin,2018,Lett motorsykkel,0,1/1/2018
Norge,Hotellvogn,Bensin,2018,Tung motorsykkel,0,1/1/2018
Norge,Hotellvogn,Bensin,2018,Beltemotorsykkel,0,1/1/2018
Norge,Hotellvogn,Bensin,2018,Traktor,0,1/1/2018
Norge,Hotellvogn,Bensin,2018,Motorredskap,0,1/1/2018
Norge,Hotellvogn,Bensin,2019,Personbil,54,1/1/2019
Norge,Hotellvogn,Bensin,2019,Ambulanse,0,1/1/2019
Norge,Hotellvogn,Bensin,2019,Buss,0,1/1/2019
Norge,Hotellvogn,Bensin,2019,Varebil,4,1/1/2019
Norge,Hotellvogn,Bensin,2019,Kombinert bil,0,1/1/2019
Norge,Hotellvogn,Bensin,2019,Lastebil,9,1/1/2019
Norge,Hotellvogn,Bensin,2019,Moped,3,1/1/2019
Norge,Hotellvogn,Bensin,2019,Lett motorsykkel,0,1/1/2019
Norge,Hotellvogn,Bensin,2019,Tung motorsykkel,11,1/1/2019
Norge,Hotellvogn,Bensin,2019,Beltemotorsykkel,5886,1/1/2019
Norge,Hotellvogn,Bensin,2019,Traktor,561,1/1/2019
Norge,Hotellvogn,Bensin,2019,Motorredskap,5,1/1/2019
Norge,Hotellvogn,Bensin,2020,Personbil,5,1/1/2020
Norge,Hotellvogn,Bensin,2020,Ambulanse,0,1/1/2020
Norge,Hotellvogn,Bensin,2020,Buss,0,1/1/2020
Norge,Hotellvogn,Bensin,2020,Varebil,1,1/1/2020
Norge,Hotellvogn,Bensin,2020,Kombinert bil,0,1/1/2020
Norge,Hotellvogn,Bensin,2020,Lastebil,0,1/1/2020
Norge,Hotellvogn,Bensin,2020,Moped,1,1/1/2020
Norge,Hotellvogn,Bensin,2020,Lett motorsykkel,0,1/1/2020
Norge,Hotellvogn,Bensin,2020,Tung motorsykkel,0,1/1/2020
Norge,Hotellvogn,Bensin,2020,Beltemotorsykkel,0,1/1/2020
Norge,Hotellvogn,Bensin,2020,Traktor,0,1/1/2020
Norge,Hotellvogn,Bensin,2020,Motorredskap,0,1/1/2020
Norge,Hotellvogn,Diesel,2008,Personbil,10,1/1/2008
Norge,Hotellvogn,Diesel,2008,Ambulanse,0,1/1/2008
Norge,Hotellvogn,Diesel,2008,Buss,1,1/1/2008
Norge,Hotellvogn,Diesel,2008,Varebil,15,1/1/2008
Norge,Hotellvogn,Diesel,2008,Kombinert bil,2,1/1/2008
Norge,Hotellvogn,Diesel,2008,Lastebil,0,1/1/2008
Norge,Hotellvogn,Diesel,2008,Moped,0,1/1/2008
Norge,Hotellvogn,Diesel,2008,Lett motorsykkel,0,1/1/2008
Norge,Hotellvogn,Diesel,2008,Tung motorsykkel,0,1/1/2008
Norge,Hotellvogn,Diesel,2008,Beltemotorsykkel,0,1/1/2008
Norge,Hotellvogn,Diesel,2008,Traktor,1,1/1/2008
Norge,Hotellvogn,Diesel,2008,Motorredskap,0,1/1/2008
Norge,Hotellvogn,Diesel,2009,Personbil,13,1/1/2009
Norge,Hotellvogn,Diesel,2009,Ambulanse,0,1/1/2009
Norge,Hotellvogn,Diesel,2009,Buss,1,1/1/2009
Norge,Hotellvogn,Diesel,2009,Varebil,7,1/1/2009
Norge,Hotellvogn,Diesel,2009,Kombinert bil,2,1/1/2009
Norge,Hotellvogn,Diesel,2009,Lastebil,0,1/1/2009
Norge,Hotellvogn,Diesel,2009,Moped,0,1/1/2009
Norge,Hotellvogn,Diesel,2009,Lett motorsykkel,0,1/1/2009
Norge,Hotellvogn,Diesel,2009,Tung motorsykkel,0,1/1/2009
Norge,Hotellvogn,Diesel,2009,Beltemotorsykkel,0,1/1/2009
Norge,Hotellvogn,Diesel,2009,Traktor,1,1/1/2009
Norge,Hotellvogn,Diesel,2009,Motorredskap,0,1/1/2009
Norge,Hotellvogn,Diesel,2010,Personbil,13,1/1/2010
Norge,Hotellvogn,Diesel,2010,Ambulanse,0,1/1/2010
Norge,Hotellvogn,Diesel,2010,Buss,1,1/1/2010
Norge,Hotellvogn,Diesel,2010,Varebil,5,1/1/2010
Norge,Hotellvogn,Diesel,2010,Kombinert bil,2,1/1/2010
Norge,Hotellvogn,Diesel,2010,Lastebil,0,1/1/2010
Norge,Hotellvogn,Diesel,2010,Moped,0,1/1/2010
Norge,Hotellvogn,Diesel,2010,Lett motorsykkel,0,1/1/2010
Norge,Hotellvogn,Diesel,2010,Tung motorsykkel,0,1/1/2010
Norge,Hotellvogn,Diesel,2010,Beltemotorsykkel,0,1/1/2010
Norge,Hotellvogn,Diesel,2010,Traktor,1,1/1/2010
Norge,Hotellvogn,Diesel,2010,Motorredskap,0,1/1/2010
Norge,Hotellvogn,Diesel,2011,Personbil,11,1/1/2011
Norge,Hotellvogn,Diesel,2011,Ambulanse,0,1/1/2011
Norge,Hotellvogn,Diesel,2011,Buss,1,1/1/2011
Norge,Hotellvogn,Diesel,2011,Varebil,5,1/1/2011
Norge,Hotellvogn,Diesel,2011,Kombinert bil,2,1/1/2011
Norge,Hotellvogn,Diesel,2011,Lastebil,0,1/1/2011
Norge,Hotellvogn,Diesel,2011,Moped,0,1/1/2011
Norge,Hotellvogn,Diesel,2011,Lett motorsykkel,0,1/1/2011
Norge,Hotellvogn,Diesel,2011,Tung motorsykkel,0,1/1/2011
Norge,Hotellvogn,Diesel,2011,Beltemotorsykkel,0,1/1/2011
Norge,Hotellvogn,Diesel,2011,Traktor,1,1/1/2011
Norge,Hotellvogn,Diesel,2011,Motorredskap,0,1/1/2011
Norge,Hotellvogn,Diesel,2012,Personbil,10,1/1/2012
Norge,Hotellvogn,Diesel,2012,Ambulanse,0,1/1/2012
Norge,Hotellvogn,Diesel,2012,Buss,1,1/1/2012
Norge,Hotellvogn,Diesel,2012,Varebil,6,1/1/2012
Norge,Hotellvogn,Diesel,2012,Kombinert bil,1,1/1/2012
Norge,Hotellvogn,Diesel,2012,Lastebil,0,1/1/2012
Norge,Hotellvogn,Diesel,2012,Moped,0,1/1/2012
Norge,Hotellvogn,Diesel,2012,Lett motorsykkel,0,1/1/2012
Norge,Hotellvogn,Diesel,2012,Tung motorsykkel,0,1/1/2012
Norge,Hotellvogn,Diesel,2012,Beltemotorsykkel,0,1/1/2012
Norge,Hotellvogn,Diesel,2012,Traktor,1,1/1/2012
Norge,Hotellvogn,Diesel,2012,Motorredskap,0,1/1/2012
Norge,Hotellvogn,Diesel,2013,Personbil,9,1/1/2013
Norge,Hotellvogn,Diesel,2013,Ambulanse,0,1/1/2013
Norge,Hotellvogn,Diesel,2013,Buss,1,1/1/2013
Norge,Hotellvogn,Diesel,2013,Varebil,5,1/1/2013
Norge,Hotellvogn,Diesel,2013,Kombinert bil,1,1/1/2013
Norge,Hotellvogn,Diesel,2013,Lastebil,0,1/1/2013
Norge,Hotellvogn,Diesel,2013,Moped,0,1/1/2013
Norge,Hotellvogn,Diesel,2013,Lett motorsykkel,0,1/1/2013
Norge,Hotellvogn,Diesel,2013,Tung motorsykkel,0,1/1/2013
Norge,Hotellvogn,Diesel,2013,Beltemotorsykkel,0,1/1/2013
Norge,Hotellvogn,Diesel,2013,Traktor,1,1/1/2013
Norge,Hotellvogn,Diesel,2013,Motorredskap,0,1/1/2013
Norge,Hotellvogn,Diesel,2014,Personbil,9,1/1/2014
Norge,Hotellvogn,Diesel,2014,Ambulanse,0,1/1/2014
Norge,Hotellvogn,Diesel,2014,Buss,2,1/1/2014
Norge,Hotellvogn,Diesel,2014,Varebil,4,1/1/2014
Norge,Hotellvogn,Diesel,2014,Kombinert bil,1,1/1/2014
Norge,Hotellvogn,Diesel,2014,Lastebil,0,1/1/2014
Norge,Hotellvogn,Diesel,2014,Moped,0,1/1/2014
Norge,Hotellvogn,Diesel,2014,Lett motorsykkel,0,1/1/2014
Norge,Hotellvogn,Diesel,2014,Tung motorsykkel,0,1/1/2014
Norge,Hotellvogn,Diesel,2014,Beltemotorsykkel,0,1/1/2014
Norge,Hotellvogn,Diesel,2014,Traktor,0,1/1/2014
Norge,Hotellvogn,Diesel,2014,Motorredskap,0,1/1/2014
Norge,Hotellvogn,Diesel,2015,Personbil,10,1/1/2015
Norge,Hotellvogn,Diesel,2015,Ambulanse,0,1/1/2015
Norge,Hotellvogn,Diesel,2015,Buss,2,1/1/2015
Norge,Hotellvogn,Diesel,2015,Varebil,4,1/1/2015
Norge,Hotellvogn,Diesel,2015,Kombinert bil,1,1/1/2015
Norge,Hotellvogn,Diesel,2015,Lastebil,0,1/1/2015
Norge,Hotellvogn,Diesel,2015,Moped,0,1/1/2015
Norge,Hotellvogn,Diesel,2015,Lett motorsykkel,0,1/1/2015
Norge,Hotellvogn,Diesel,2015,Tung motorsykkel,0,1/1/2015
Norge,Hotellvogn,Diesel,2015,Beltemotorsykkel,0,1/1/2015
Norge,Hotellvogn,Diesel,2015,Traktor,0,1/1/2015
Norge,Hotellvogn,Diesel,2015,Motorredskap,0,1/1/2015
Norge,Hotellvogn,Diesel,2016,Personbil,10,1/1/2016
Norge,Hotellvogn,Diesel,2016,Ambulanse,0,1/1/2016
Norge,Hotellvogn,Diesel,2016,Buss,2,1/1/2016
Norge,Hotellvogn,Diesel,2016,Varebil,4,1/1/2016
Norge,Hotellvogn,Diesel,2016,Kombinert bil,1,1/1/2016
Norge,Hotellvogn,Diesel,2016,Lastebil,0,1/1/2016
Norge,Hotellvogn,Diesel,2016,Moped,0,1/1/2016
Norge,Hotellvogn,Diesel,2016,Lett motorsykkel,0,1/1/2016
Norge,Hotellvogn,Diesel,2016,Tung motorsykkel,0,1/1/2016
Norge,Hotellvogn,Diesel,2016,Beltemotorsykkel,0,1/1/2016
Norge,Hotellvogn,Diesel,2016,Traktor,1,1/1/2016
Norge,Hotellvogn,Diesel,2016,Motorredskap,0,1/1/2016
Norge,Hotellvogn,Diesel,2017,Personbil,11,1/1/2017
Norge,Hotellvogn,Diesel,2017,Ambulanse,0,1/1/2017
Norge,Hotellvogn,Diesel,2017,Buss,2,1/1/2017
Norge,Hotellvogn,Diesel,2017,Varebil,3,1/1/2017
Norge,Hotellvogn,Diesel,2017,Kombinert bil,1,1/1/2017
Norge,Hotellvogn,Diesel,2017,Lastebil,0,1/1/2017
Norge,Hotellvogn,Diesel,2017,Moped,0,1/1/2017
Norge,Hotellvogn,Diesel,2017,Lett motorsykkel,0,1/1/2017
Norge,Hotellvogn,Diesel,2017,Tung motorsykkel,0,1/1/2017
Norge,Hotellvogn,Diesel,2017,Beltemotorsykkel,0,1/1/2017
Norge,Hotellvogn,Diesel,2017,Traktor,1,1/1/2017
Norge,Hotellvogn,Diesel,2017,Motorredskap,0,1/1/2017
Norge,Hotellvogn,Diesel,2018,Personbil,17,1/1/2018
Norge,Hotellvogn,Diesel,2018,Ambulanse,0,1/1/2018
Norge,Hotellvogn,Diesel,2018,Buss,2,1/1/2018
Norge,Hotellvogn,Diesel,2018,Varebil,4,1/1/2018
Norge,Hotellvogn,Diesel,2018,Kombinert bil,0,1/1/2018
Norge,Hotellvogn,Diesel,2018,Lastebil,1,1/1/2018
Norge,Hotellvogn,Diesel,2018,Moped,0,1/1/2018
Norge,Hotellvogn,Diesel,2018,Lett motorsykkel,0,1/1/2018
Norge,Hotellvogn,Diesel,2018,Tung motorsykkel,0,1/1/2018
Norge,Hotellvogn,Diesel,2018,Beltemotorsykkel,0,1/1/2018
Norge,Hotellvogn,Diesel,2018,Traktor,1,1/1/2018
Norge,Hotellvogn,Diesel,2018,Motorredskap,0,1/1/2018
Norge,Hotellvogn,Diesel,2019,Personbil,34,1/1/2019
Norge,Hotellvogn,Diesel,2019,Ambulanse,0,1/1/2019
Norge,Hotellvogn,Diesel,2019,Buss,7,1/1/2019
Norge,Hotellvogn,Diesel,2019,Varebil,73,1/1/2019
Norge,Hotellvogn,Diesel,2019,Kombinert bil,7,1/1/2019
Norge,Hotellvogn,Diesel,2019,Lastebil,168,1/1/2019
Norge,Hotellvogn,Diesel,2019,Moped,0,1/1/2019
Norge,Hotellvogn,Diesel,2019,Lett motorsykkel,0,1/1/2019
Norge,Hotellvogn,Diesel,2019,Tung motorsykkel,0,1/1/2019
Norge,Hotellvogn,Diesel,2019,Beltemotorsykkel,0,1/1/2019
Norge,Hotellvogn,Diesel,2019,Traktor,4,1/1/2019
Norge,Hotellvogn,Diesel,2019,Motorredskap,9,1/1/2019
Norge,Hotellvogn,Diesel,2020,Personbil,10,1/1/2020
Norge,Hotellvogn,Diesel,2020,Ambulanse,0,1/1/2020
Norge,Hotellvogn,Diesel,2020,Buss,1,1/1/2020
Norge,Hotellvogn,Diesel,2020,Varebil,2,1/1/2020
Norge,Hotellvogn,Diesel,2020,Kombinert bil,0,1/1/2020
Norge,Hotellvogn,Diesel,2020,Lastebil,0,1/1/2020
Norge,Hotellvogn,Diesel,2020,Moped,0,1/1/2020
Norge,Hotellvogn,Diesel,2020,Lett motorsykkel,0,1/1/2020
Norge,Hotellvogn,Diesel,2020,Tung motorsykkel,0,1/1/2020
Norge,Hotellvogn,Diesel,2020,Beltemotorsykkel,0,1/1/2020
Norge,Hotellvogn,Diesel,2020,Traktor,1,1/1/2020
Norge,Hotellvogn,Diesel,2020,Motorredskap,0,1/1/2020
Norge,Hotellvogn,Parafin,2008,Personbil,0,1/1/2008
Norge,Hotellvogn,Parafin,2008,Ambulanse,0,1/1/2008
Norge,Hotellvogn,Parafin,2008,Buss,0,1/1/2008
Norge,Hotellvogn,Parafin,2008,Varebil,0,1/1/2008
Norge,Hotellvogn,Parafin,2008,Kombinert bil,0,1/1/2008
Norge,Hotellvogn,Parafin,2008,Lastebil,0,1/1/2008
Norge,Hotellvogn,Parafin,2008,Moped,0,1/1/2008
Norge,Hotellvogn,Parafin,2008,Lett motorsykkel,0,1/1/2008
Norge,Hotellvogn,Parafin,2008,Tung motorsykkel,0,1/1/2008
Norge,Hotellvogn,Parafin,2008,Beltemotorsykkel,0,1/1/2008
Norge,Hotellvogn,Parafin,2008,Traktor,0,1/1/2008
Norge,Hotellvogn,Parafin,2008,Motorredskap,0,1/1/2008
Norge,Hotellvogn,Parafin,2009,Personbil,0,1/1/2009
Norge,Hotellvogn,Parafin,2009,Ambulanse,0,1/1/2009
Norge,Hotellvogn,Parafin,2009,Buss,0,1/1/2009
Norge,Hotellvogn,Parafin,2009,Varebil,0,1/1/2009
Norge,Hotellvogn,Parafin,2009,Kombinert bil,0,1/1/2009
Norge,Hotellvogn,Parafin,2009,Lastebil,0,1/1/2009
Norge,Hotellvogn,Parafin,2009,Moped,0,1/1/2009
Norge,Hotellvogn,Parafin,2009,Lett motorsykkel,0,1/1/2009
Norge,Hotellvogn,Parafin,2009,Tung motorsykkel,0,1/1/2009
Norge,Hotellvogn,Parafin,2009,Beltemotorsykkel,0,1/1/2009
Norge,Hotellvogn,Parafin,2009,Traktor,0,1/1/2009
Norge,Hotellvogn,Parafin,2009,Motorredskap,0,1/1/2009
Norge,Hotellvogn,Parafin,2010,Personbil,0,1/1/2010
Norge,Hotellvogn,Parafin,2010,Ambulanse,0,1/1/2010
Norge,Hotellvogn,Parafin,2010,Buss,0,1/1/2010
Norge,Hotellvogn,Parafin,2010,Varebil,0,1/1/2010
Norge,Hotellvogn,Parafin,2010,Kombinert bil,0,1/1/2010
Norge,Hotellvogn,Parafin,2010,Lastebil,0,1/1/2010
Norge,Hotellvogn,Parafin,2010,Moped,0,1/1/2010
Norge,Hotellvogn,Parafin,2010,Lett motorsykkel,0,1/1/2010
Norge,Hotellvogn,Parafin,2010,Tung motorsykkel,0,1/1/2010
Norge,Hotellvogn,Parafin,2010,Beltemotorsykkel,0,1/1/2010
Norge,Hotellvogn,Parafin,2010,Traktor,0,1/1/2010
Norge,Hotellvogn,Parafin,2010,Motorredskap,0,1/1/2010
Norge,Hotellvogn,Parafin,2011,Personbil,0,1/1/2011
Norge,Hotellvogn,Parafin,2011,Ambulanse,0,1/1/2011
Norge,Hotellvogn,Parafin,2011,Buss,0,1/1/2011
Norge,Hotellvogn,Parafin,2011,Varebil,0,1/1/2011
Norge,Hotellvogn,Parafin,2011,Kombinert bil,0,1/1/2011
Norge,Hotellvogn,Parafin,2011,Lastebil,0,1/1/2011
Norge,Hotellvogn,Parafin,2011,Moped,0,1/1/2011
Norge,Hotellvogn,Parafin,2011,Lett motorsykkel,0,1/1/2011
Norge,Hotellvogn,Parafin,2011,Tung motorsykkel,0,1/1/2011
Norge,Hotellvogn,Parafin,2011,Beltemotorsykkel,0,1/1/2011
Norge,Hotellvogn,Parafin,2011,Traktor,0,1/1/2011
Norge,Hotellvogn,Parafin,2011,Motorredskap,0,1/1/2011
Norge,Hotellvogn,Parafin,2012,Personbil,0,1/1/2012
Norge,Hotellvogn,Parafin,2012,Ambulanse,0,1/1/2012
Norge,Hotellvogn,Parafin,2012,Buss,0,1/1/2012
Norge,Hotellvogn,Parafin,2012,Varebil,0,1/1/2012
Norge,Hotellvogn,Parafin,2012,Kombinert bil,0,1/1/2012
Norge,Hotellvogn,Parafin,2012,Lastebil,0,1/1/2012
Norge,Hotellvogn,Parafin,2012,Moped,0,1/1/2012
Norge,Hotellvogn,Parafin,2012,Lett motorsykkel,0,1/1/2012
Norge,Hotellvogn,Parafin,2012,Tung motorsykkel,0,1/1/2012
Norge,Hotellvogn,Parafin,2012,Beltemotorsykkel,0,1/1/2012
